id,title,subject,date,label
25404,Leaked: a famous amusement chain is planning to shut down entirely and blame a cyberattack,World,"July 01, 2025",FAKE
25405,Viral post claims a well-known coffee chain planted a listening device in its latest gadget,Environment,"August 16, 2025",FAKE
25406,Leaked: a well-known coffee chain contains a hidden mind-control chemical,Entertainment,"April 10, 2026",FAKE
25407,Insiders reveal a national pizza chain is secretly implanting chips in students' textbooks,Crime,"September 22, 2025",FAKE
25408,Viral post claims a leading video game studio faked its bankruptcy to avoid paying employees,Crime,"June 05, 2026",FAKE
25409,Viral post claims a top pop star planted a listening device in its latest gadget,Technology,"March 13, 2026",FAKE
25410,SHOCKING: a professional sports league is using deepfakes to fake executive announcements,Technology,"September 28, 2023",FAKE
25411,Insiders reveal a well-known amusement park mascot secretly bought out its biggest competitor to fix prices,Science,"May 02, 2024",FAKE
25412,BREAKING: a popular ride-share company is bribing officials to bypass safety regulations,Environment,"August 30, 2024",FAKE
25413,SHOCKING: a global soda brand buried evidence that its product causes memory loss,Technology,"January 29, 2026",FAKE
25414,Leaked: a well-known insurance company confirms that dinosaurs are still alive in a secret jungle,Crime,"January 19, 2025",FAKE
25415,Leaked: a leading solar energy firm is being replaced by an AI system,Business,"December 11, 2025",FAKE
25416,Leaked: a national lottery commission was designed to replace all human jobs by next year,Entertainment,"March 21, 2026",FAKE
25417,Leaked: a top pop star secretly controls the weather forecast to boost sales,Entertainment,"January 23, 2023",FAKE
25418,Insiders reveal a popular tech company planted a listening device in its latest gadget,Sports,"July 08, 2023",FAKE
25419,Exposed: a well-known amusement park mascot contains a backdoor giving aliens access to your data,Business,"April 17, 2024",FAKE
25420,Viral post claims a leading news outlet secretly plans to cancel all elections,Sports,"October 07, 2025",FAKE
25421,You won't believe it: a leading pharmaceutical company faked an entire product launch with actors,Crime,"August 03, 2025",FAKE
25422,Viral post claims a top pop star buried evidence that its product causes memory loss,Science,"March 11, 2026",FAKE
25423,Exposed: a leading news outlet is secretly funding a doomsday bunker for executives,Technology,"February 17, 2026",FAKE
25424,Insiders reveal a state government agency is hoarding a secret stockpile in case of collapse,Politics,"January 11, 2026",FAKE
25425,BREAKING: a popular podcast network swapped its product formula without telling regulators,Crime,"August 07, 2025",FAKE
25426,You won't believe it: a regional water utility is being used to read your mind while you sleep,Environment,"September 21, 2024",FAKE
25427,BREAKING: a leading biotech firm secretly bought out its biggest competitor to fix prices,Entertainment,"October 29, 2023",FAKE
25428,Leaked: a large shipping company is hoarding a secret stockpile in case of collapse,Entertainment,"February 19, 2026",FAKE
25429,BREAKING: a leading drone manufacturer is using facial recognition to track customers without consent,Technology,"December 26, 2025",FAKE
25430,Exposed: a leading biotech firm is planning to replace all employees with clones,Entertainment,"May 09, 2023",FAKE
25431,Leaked: a national ferry service hired actors who are actually clones,Education,"July 29, 2023",FAKE
25432,SHOCKING: a leading pharmaceutical company is building a hidden underground city to escape a disaster,Health,"November 28, 2024",FAKE
25433,Insiders reveal a famous university is hiding proof that trees are actually robots,Entertainment,"July 21, 2022",FAKE
25434,Viral post claims a big automaker faked an entire product launch with actors,World,"October 20, 2022",FAKE
25435,Leaked: a national postal service secretly controls the weather forecast to boost sales,Local,"July 15, 2026",FAKE
25436,SHOCKING: a major hotel chain planted microchips in a recent product recall,Finance,"February 18, 2026",FAKE
25437,BREAKING: a state government agency is hiding proof that trees are actually robots,Local,"December 25, 2025",FAKE
25438,BREAKING: a national gym chain is hiding a cure for a common illness to keep profits high,Education,"February 07, 2026",FAKE
25439,You won't believe it: a well-known coffee chain secretly owns a rival brand to fake competition,Entertainment,"February 08, 2022",FAKE
25440,Leaked: a popular smartphone brand was engineered in a secret lab to control the population,Science,"October 04, 2025",FAKE
25441,BREAKING: a national gym chain is planning to replace all employees with clones,Health,"August 27, 2023",FAKE
25442,SHOCKING: a major sportswear brand is behind a fake charity used to launder money,Finance,"September 29, 2025",FAKE
25443,Leaked: a famous movie studio is using deepfakes to fake executive announcements,Science,"December 25, 2022",FAKE
25444,Exposed: a leading pharmaceutical company is using deepfakes to fake executive announcements,Health,"June 29, 2023",FAKE
25445,Exposed: a popular podcast network is secretly owned by a foreign government,Finance,"October 17, 2024",FAKE
25446,Insiders reveal a well-known cosmetics company secretly controls the weather forecast to boost sales,Politics,"October 25, 2023",FAKE
25447,Insiders reveal a famous university is spying on your thoughts through your phone's microphone,Technology,"March 07, 2024",FAKE
25448,You won't believe it: a leading solar energy firm is spying on your thoughts through your phone's microphone,Education,"October 19, 2022",FAKE
25449,Leaked: a regional power utility is bribing officials to bypass safety regulations,Science,"January 20, 2022",FAKE
25450,Exposed: a famous theme park swapped its product formula without telling regulators,Politics,"October 19, 2023",FAKE
25451,Leaked: a regional power utility is secretly implanting chips in students' textbooks,Environment,"June 25, 2026",FAKE
25452,Exposed: a leading solar energy firm secretly owns a rival brand to fake competition,Finance,"January 27, 2023",FAKE
25453,Insiders reveal a national pizza chain is being used to read your mind while you sleep,Business,"December 26, 2023",FAKE
25454,Insiders reveal a famous amusement chain confirmed a secret alien collaboration on its new project,World,"August 11, 2025",FAKE
25455,SHOCKING: a leading news outlet is secretly controlled by a single family that rules the planet,Politics,"April 02, 2025",FAKE
25456,BREAKING: a leading electric car maker hired actors who are actually clones,Business,"January 06, 2024",FAKE
25457,Exposed: a leading pharmaceutical company secretly plans to cancel all elections,World,"June 21, 2023",FAKE
25458,Leaked: a state government agency buried evidence that its product causes memory loss,Environment,"April 16, 2024",FAKE
25459,You won't believe it: a well-known amusement park mascot secretly owns a rival brand to fake competition,Politics,"December 11, 2025",FAKE
25460,SHOCKING: a well-known cosmetics company is planning to microchip every employee by next year,Sports,"June 30, 2024",FAKE
25461,Insiders reveal a major toy manufacturer is behind a wave of fake reviews online,Health,"October 14, 2024",FAKE
25462,Viral post claims a national postal service is spying on your thoughts through your phone's microphone,Sports,"December 17, 2025",FAKE
25463,You won't believe it: a large shipping company is secretly owned by a foreign government,Entertainment,"October 05, 2023",FAKE
25464,BREAKING: a major hotel chain is a cover for a government tracking chip,Technology,"March 29, 2023",FAKE
25465,Leaked: a leading electric car maker is secretly funding a doomsday bunker for executives,Business,"February 08, 2026",FAKE
25466,You won't believe it: a famous chocolate brand has been printing counterfeit currency in a hidden facility,Politics,"December 26, 2024",FAKE
25467,You won't believe it: a popular tech company is being replaced by an AI system,Education,"August 11, 2024",FAKE
25468,BREAKING: a well-known insurance company hid a critical safety flaw for over a decade,Environment,"November 06, 2024",FAKE
25469,Insiders reveal a national dairy cooperative swapped its product formula without telling regulators,Environment,"May 02, 2026",FAKE
25470,Leaked: a national lottery commission is being used to read your mind while you sleep,Politics,"December 14, 2023",FAKE
25471,Leaked: a major toy manufacturer planted microchips in a recent product recall,Environment,"April 05, 2026",FAKE
25472,Viral post claims a well-known cosmetics company secretly created a fake holiday to boost sales,Environment,"June 19, 2025",FAKE
25473,You won't believe it: a big automaker faked a celebrity's death for a publicity stunt,Science,"December 04, 2022",FAKE
25474,You won't believe it: a famous talk show host banned an entire subject for being 'too dangerous',Local,"May 23, 2023",FAKE
25475,Leaked: a popular tech company hired actors who are actually clones,Sports,"May 17, 2026",FAKE
25476,Viral post claims a regional hospital found a player who is secretly 200 years old,Science,"May 15, 2025",FAKE
25477,Viral post claims a famous fashion brand has a secret switch that lets it shut down the internet at will,World,"August 05, 2025",FAKE
25478,Leaked: a major cruise line found a forest that grants immortality to visitors,Technology,"September 04, 2024",FAKE
25479,SHOCKING: a national lottery commission found a forest that grants immortality to visitors,Environment,"April 27, 2025",FAKE
25480,Exposed: a major airline has a secret switch that lets it shut down the internet at will,World,"June 08, 2024",FAKE
25481,Exposed: a national postal service confirmed a secret alien collaboration on its new project,Local,"August 01, 2025",FAKE
25482,Leaked: a state government agency is being replaced by an AI system,Technology,"February 16, 2022",FAKE
25483,Leaked: a famous chocolate brand secretly plans to cancel all elections,Entertainment,"November 18, 2023",FAKE
25484,Leaked: a famous chocolate brand is training robots to replace all customer service jobs by next week,Environment,"August 25, 2024",FAKE
25485,You won't believe it: a leading biotech firm is canceling the championship because of a hidden curse,Business,"July 05, 2022",FAKE
25486,Viral post claims a streaming service faked an entire product launch with actors,Sports,"November 02, 2025",FAKE
25487,Leaked: a regional power utility planted microchips in a recent product recall,Technology,"December 16, 2022",FAKE
25488,Insiders reveal a fast food chain has been caught faking safety inspection reports,Finance,"January 31, 2023",FAKE
25489,Exposed: a well-known cosmetics company secretly owns a rival brand to fake competition,Health,"July 28, 2024",FAKE
25490,Leaked: a famous fashion brand found a forest that grants immortality to visitors,Politics,"February 20, 2025",FAKE
25491,Leaked: a big automaker faked an entire product launch with actors,Technology,"May 12, 2025",FAKE
25492,SHOCKING: a popular fitness brand is behind a string of unexplained power outages,World,"March 10, 2024",FAKE
25493,BREAKING: a leading video game studio is bribing officials to bypass safety regulations,Environment,"January 27, 2023",FAKE
25494,Exposed: a regional water utility hid a critical safety flaw for over a decade,Sports,"May 19, 2026",FAKE
25495,Insiders reveal a national candy maker is behind a string of unexplained power outages,Crime,"December 07, 2023",FAKE
25496,Exposed: a streaming service secretly plans to cancel all elections,Environment,"March 12, 2023",FAKE
25497,Viral post claims a regional water utility is behind a string of unexplained power outages,Politics,"June 24, 2022",FAKE
25498,Leaked: a major toy manufacturer secretly owns a rival brand to fake competition,Education,"May 30, 2024",FAKE
25499,Insiders reveal a national lottery commission is hoarding a secret stockpile in case of collapse,Health,"February 01, 2022",FAKE
25500,Leaked: a major cruise line will confiscate all private property next month,Crime,"June 15, 2025",FAKE
25501,Viral post claims a leading biotech firm is planning to microchip every employee by next year,Finance,"May 04, 2024",FAKE
25502,SHOCKING: a well-known retailer found a forest that grants immortality to visitors,Environment,"October 31, 2022",FAKE
25503,You won't believe it: a national dairy cooperative confirms that dinosaurs are still alive in a secret jungle,World,"January 31, 2025",FAKE
25504,Viral post claims a national bank secretly owns a rival brand to fake competition,Business,"March 18, 2023",FAKE
25505,Viral post claims a popular smartphone brand is planning to shut down entirely and blame a cyberattack,Science,"April 30, 2024",FAKE
25506,Viral post claims a top pop star is bribing officials to bypass safety regulations,World,"January 10, 2026",FAKE
25507,Exposed: a national grocery chain faked a celebrity's death for a publicity stunt,Entertainment,"November 27, 2024",FAKE
25508,SHOCKING: a famous fashion brand is spying on your thoughts through your phone's microphone,Finance,"March 08, 2022",FAKE
25509,BREAKING: a major toy manufacturer is spying on your thoughts through your phone's microphone,Science,"March 04, 2026",FAKE
25510,Viral post claims a famous chocolate brand has a secret switch that lets it shut down the internet at will,Sports,"June 08, 2026",FAKE
25511,BREAKING: a well-known insurance company is behind a string of unexplained power outages,Environment,"October 26, 2022",FAKE
25512,Insiders reveal a professional sports league has a secret switch that lets it shut down the internet at will,Local,"May 03, 2023",FAKE
25513,Insiders reveal a famous fashion brand is behind a wave of fake reviews online,Finance,"February 17, 2024",FAKE
25514,Leaked: a leading pharmaceutical company faked a celebrity's death for a publicity stunt,Politics,"December 16, 2022",FAKE
25515,Insiders reveal a leading electric car maker is using satellites to control the weather,Politics,"March 17, 2024",FAKE
25516,Leaked: a regional school district banned an entire subject for being 'too dangerous',Education,"May 28, 2023",FAKE
25517,Exposed: a state government agency is hiding a mutant animal discovered on its property,Crime,"September 18, 2025",FAKE
25518,Viral post claims a popular tech company is planning to microchip every employee by next year,Local,"January 14, 2025",FAKE
25519,BREAKING: a large shipping company is using hidden hypnosis techniques in its latest release,Sports,"January 16, 2025",FAKE
25520,You won't believe it: a well-known charity buried evidence that its product causes memory loss,Politics,"January 06, 2024",FAKE
25521,BREAKING: a regional water utility has a secret switch that lets it shut down the internet at will,Education,"September 17, 2025",FAKE
25522,You won't believe it: a global soda brand is a cover for a government tracking chip,Entertainment,"July 04, 2022",FAKE
25523,Insiders reveal a leading AI startup is canceling the championship because of a hidden curse,Politics,"August 12, 2023",FAKE
25524,SHOCKING: a famous amusement chain planted a listening device in its latest gadget,Finance,"July 11, 2026",FAKE
25525,Exposed: a famous university has been printing counterfeit currency in a hidden facility,Science,"May 31, 2023",FAKE
25526,Insiders reveal a famous chocolate brand planted a listening device in its latest gadget,Sports,"April 23, 2026",FAKE
25527,SHOCKING: a major airline is hiding a mutant animal discovered on its property,World,"January 31, 2025",FAKE
25528,You won't believe it: a regional school district banned an entire subject for being 'too dangerous',Science,"May 09, 2023",FAKE
25529,BREAKING: a leading video game studio is being replaced by an AI system,Education,"April 07, 2024",FAKE
25530,Insiders reveal a leading biotech firm is bribing officials to bypass safety regulations,Politics,"September 26, 2023",FAKE
25531,You won't believe it: a regional school district is using deepfakes to fake executive announcements,Business,"October 14, 2022",FAKE
25532,BREAKING: a leading drone manufacturer is being replaced by an AI system,Entertainment,"May 31, 2024",FAKE
25533,You won't believe it: a state government agency is behind a wave of fake reviews online,Environment,"June 22, 2026",FAKE
25534,You won't believe it: a famous movie studio faked an entire product launch with actors,Finance,"October 19, 2023",FAKE
25535,SHOCKING: a social media platform secretly created a fake holiday to boost sales,Entertainment,"March 14, 2023",FAKE
25536,SHOCKING: a well-known furniture retailer faked an entire product launch with actors,Health,"September 10, 2023",FAKE
25537,BREAKING: a leading drone manufacturer faked a celebrity's death for a publicity stunt,Education,"February 28, 2022",FAKE
25538,Viral post claims a famous chocolate brand secretly plans to cancel all elections,World,"August 22, 2023",FAKE
25539,SHOCKING: a major toy manufacturer found a forest that grants immortality to visitors,Finance,"June 30, 2026",FAKE
25540,BREAKING: a well-known coffee chain faked an entire product launch with actors,Education,"November 19, 2022",FAKE
25541,Exposed: a regional power utility is using hidden hypnosis techniques in its latest release,Local,"February 27, 2023",FAKE
25542,You won't believe it: a big automaker was designed to replace all human jobs by next year,Politics,"July 02, 2024",FAKE
25543,You won't believe it: a national candy maker is teaching children a secret code created by a cult,Health,"March 27, 2024",FAKE
25544,Insiders reveal a well-known coffee chain is hiding a mutant animal discovered on its property,World,"April 17, 2023",FAKE
25545,Exposed: a popular smartphone brand is using deepfakes to fake executive announcements,Sports,"October 25, 2024",FAKE
25546,Viral post claims a well-known cosmetics company is being used to read your mind while you sleep,Finance,"January 25, 2024",FAKE
25547,You won't believe it: a streaming service buried evidence that its product causes memory loss,Science,"May 31, 2024",FAKE
25548,You won't believe it: a big city zoo is secretly controlled by a single family that rules the planet,Local,"January 01, 2023",FAKE
25549,SHOCKING: a popular ride-share company is quietly funding a private army,Business,"September 30, 2023",FAKE
25550,Leaked: a major sportswear brand will confiscate all private property next month,Finance,"August 28, 2025",FAKE
25551,BREAKING: a famous chocolate brand is behind a wave of fake reviews online,Business,"January 23, 2023",FAKE
25552,Insiders reveal a global soda brand swapped its product formula without telling regulators,Local,"September 16, 2024",FAKE
25553,Leaked: a famous movie studio is spying on your thoughts through your phone's microphone,Sports,"October 18, 2025",FAKE
25554,Leaked: a leading electric car maker hired actors who are actually clones,Finance,"October 06, 2022",FAKE
25555,SHOCKING: a famous talk show host was engineered in a secret lab to control the population,Business,"December 08, 2025",FAKE
25556,Leaked: a well-known retailer confirms that dinosaurs are still alive in a secret jungle,Science,"October 13, 2023",FAKE
25557,Leaked: a national telecom provider hired actors who are actually clones,Politics,"October 06, 2022",FAKE
25558,SHOCKING: a well-known furniture retailer was engineered in a secret lab to control the population,Sports,"April 08, 2025",FAKE
25559,Leaked: a major airline found a player who is secretly 200 years old,World,"June 03, 2025",FAKE
25560,Viral post claims a popular ride-share company is canceling the championship because of a hidden curse,Crime,"May 24, 2026",FAKE
25561,Exposed: a famous talk show host is hoarding a secret stockpile in case of collapse,Science,"September 23, 2025",FAKE
25562,Insiders reveal a popular ride-share company banned an entire subject for being 'too dangerous',Local,"November 03, 2025",FAKE
25563,BREAKING: a professional sports league is using deepfakes to fake executive announcements,Politics,"May 24, 2026",FAKE
25564,Leaked: a global soda brand has been caught faking safety inspection reports,Local,"February 05, 2024",FAKE
25565,BREAKING: a national ferry service is spying on your thoughts through your phone's microphone,Technology,"August 25, 2022",FAKE
25566,Leaked: a famous chocolate brand has a secret switch that lets it shut down the internet at will,Science,"April 11, 2024",FAKE
25567,SHOCKING: a regional hospital is hoarding a secret stockpile in case of collapse,Politics,"August 20, 2025",FAKE
25568,BREAKING: a well-known amusement park mascot contains a hidden mind-control chemical,Sports,"June 11, 2022",FAKE
25569,Viral post claims a large shipping company is planning to replace all employees with clones,Education,"January 29, 2023",FAKE
25570,Exposed: a leading AI startup confirmed a secret alien collaboration on its new project,Politics,"November 14, 2022",FAKE
25571,BREAKING: a famous amusement chain was engineered in a secret lab to control the population,Sports,"November 12, 2022",FAKE
25572,Insiders reveal a national lottery commission is hiding proof that trees are actually robots,Environment,"July 06, 2023",FAKE
25573,BREAKING: the world's richest man is spying on your thoughts through your phone's microphone,Environment,"June 07, 2022",FAKE
25574,Insiders reveal a famous movie studio is hiding proof that trees are actually robots,Technology,"August 14, 2022",FAKE
25575,Insiders reveal a well-known pet food company hid a critical safety flaw for over a decade,Technology,"August 28, 2024",FAKE
25576,Leaked: a famous amusement chain is using deepfakes to fake executive announcements,Education,"December 26, 2023",FAKE
25577,Exposed: a regional power utility is canceling the championship because of a hidden curse,Entertainment,"June 15, 2023",FAKE
25578,Leaked: a regional power utility secretly owns a rival brand to fake competition,Environment,"May 21, 2024",FAKE
25579,Leaked: a leading electric car maker is bribing officials to bypass safety regulations,Politics,"May 31, 2026",FAKE
25580,BREAKING: a well-known amusement park mascot is being replaced by an AI system,Science,"July 13, 2026",FAKE
25581,You won't believe it: a famous university faked its bankruptcy to avoid paying employees,Politics,"May 29, 2024",FAKE
25582,You won't believe it: a famous movie studio is planning to microchip every employee by next year,World,"February 28, 2024",FAKE
25583,SHOCKING: a famous talk show host will confiscate all private property next month,Politics,"April 09, 2024",FAKE
25584,Insiders reveal a global soda brand is secretly controlled by a single family that rules the planet,Politics,"March 28, 2023",FAKE
25585,Viral post claims a well-known bookstore chain is planning to microchip every employee by next year,Environment,"May 16, 2025",FAKE
25586,Viral post claims a well-known retailer will confiscate all private property next month,Technology,"September 29, 2024",FAKE
25587,You won't believe it: a well-known amusement park mascot is secretly controlled by a single family that rules the planet,Finance,"June 22, 2022",FAKE
25588,Insiders reveal a fast food chain is planning to replace all employees with clones,Crime,"September 30, 2025",FAKE
25589,SHOCKING: a professional sports league has been printing counterfeit currency in a hidden facility,Business,"June 18, 2024",FAKE
25590,Viral post claims a well-known amusement park mascot was designed to replace all human jobs by next year,Environment,"April 02, 2024",FAKE
25591,Exposed: a global soda brand found a player who is secretly 200 years old,Technology,"November 09, 2022",FAKE
25592,Exposed: a well-known pet food company hired actors who are actually clones,World,"July 08, 2026",FAKE
25593,SHOCKING: a regional school district secretly bought out its biggest competitor to fix prices,Health,"July 31, 2022",FAKE
25594,Leaked: a national ferry service contains a hidden mind-control chemical,Finance,"May 05, 2026",FAKE
25595,BREAKING: a national pizza chain confirmed a secret alien collaboration on its new project,Technology,"April 26, 2022",FAKE
25596,BREAKING: a major toy manufacturer found a player who is secretly 200 years old,World,"November 13, 2023",FAKE
25597,Leaked: a major cruise line confirmed a secret alien collaboration on its new project,World,"October 09, 2022",FAKE
25598,Insiders reveal a big automaker has been printing counterfeit currency in a hidden facility,Environment,"May 13, 2025",FAKE
25599,SHOCKING: a regional water utility is hoarding a secret stockpile in case of collapse,Education,"November 15, 2025",FAKE
25600,SHOCKING: a national dairy cooperative has been printing counterfeit currency in a hidden facility,Entertainment,"January 03, 2025",FAKE
25601,You won't believe it: a famous theme park secretly owns a rival brand to fake competition,Finance,"March 19, 2022",FAKE
25602,You won't believe it: a well-known furniture retailer contains a backdoor giving aliens access to your data,Sports,"February 22, 2026",FAKE
25603,You won't believe it: a major cruise line is spying on your thoughts through your phone's microphone,Science,"March 14, 2022",FAKE
25604,BREAKING: a famous amusement chain is being replaced by an AI system,Science,"October 07, 2024",FAKE
25605,Insiders reveal a well-known insurance company is spying on your thoughts through your phone's microphone,Education,"July 04, 2022",FAKE
25606,Leaked: a regional hospital secretly plans to cancel all elections,Finance,"October 08, 2025",FAKE
25607,Insiders reveal a leading news outlet is hiding a mutant animal discovered on its property,Science,"January 08, 2022",FAKE
25608,Viral post claims a popular smartphone brand hired actors who are actually clones,Finance,"January 23, 2026",FAKE
25609,Viral post claims a well-known charity is quietly funding a private army,Entertainment,"January 05, 2026",FAKE
25610,BREAKING: a popular fitness brand is behind a fake charity used to launder money,Local,"April 20, 2022",FAKE
25611,Exposed: a famous movie studio confirmed a secret alien collaboration on its new project,Local,"May 17, 2026",FAKE
25612,Insiders reveal a professional sports league planted a listening device in its latest gadget,Finance,"December 17, 2024",FAKE
25613,Viral post claims a well-known amusement park mascot banned an entire subject for being 'too dangerous',Science,"August 25, 2022",FAKE
25614,BREAKING: a famous university found a player who is secretly 200 years old,Finance,"December 31, 2022",FAKE
25615,Exposed: a national pizza chain is behind a wave of fake reviews online,Entertainment,"October 30, 2024",FAKE
25616,BREAKING: a leading drone manufacturer is planning to shut down entirely and blame a cyberattack,Local,"May 29, 2024",FAKE
25617,BREAKING: a professional sports league is behind a fake charity used to launder money,Politics,"March 04, 2023",FAKE
25618,Insiders reveal a major cruise line buried evidence that its product causes memory loss,Finance,"May 02, 2023",FAKE
25619,BREAKING: a major hotel chain found a player who is secretly 200 years old,Education,"July 08, 2022",FAKE
25620,Insiders reveal a popular ride-share company is quietly funding a private army,Local,"April 16, 2022",FAKE
25621,Viral post claims a major cruise line is training robots to replace all customer service jobs by next week,Health,"February 11, 2022",FAKE
25622,Exposed: a large shipping company is building a hidden underground city to escape a disaster,Politics,"March 06, 2024",FAKE
25623,Exposed: a well-known amusement park mascot will confiscate all private property next month,Local,"October 13, 2023",FAKE
25624,BREAKING: a leading pharmaceutical company is using satellites to control the weather,Education,"August 06, 2023",FAKE
25625,SHOCKING: a national grocery chain is secretly implanting chips in students' textbooks,Technology,"April 24, 2022",FAKE
25626,SHOCKING: a well-known cosmetics company is using facial recognition to track customers without consent,Health,"February 11, 2025",FAKE
25627,You won't believe it: a major airline is hiding proof that trees are actually robots,Technology,"December 20, 2024",FAKE
25628,SHOCKING: a national ferry service confirmed a secret alien collaboration on its new project,Business,"July 09, 2026",FAKE
25629,Viral post claims a popular podcast network is secretly implanting chips in students' textbooks,Entertainment,"July 06, 2024",FAKE
25630,Viral post claims a popular podcast network is secretly owned by a foreign government,Education,"August 30, 2023",FAKE
25631,BREAKING: a famous movie studio faked a celebrity's death for a publicity stunt,Health,"March 23, 2026",FAKE
25632,SHOCKING: a regional hospital secretly bought out its biggest competitor to fix prices,Sports,"January 26, 2025",FAKE
25633,Viral post claims a major sportswear brand contains a hidden mind-control chemical,Science,"December 07, 2024",FAKE
25634,You won't believe it: a leading pharmaceutical company is being used to read your mind while you sleep,Entertainment,"March 24, 2023",FAKE
25635,SHOCKING: a regional power utility found a forest that grants immortality to visitors,Politics,"April 14, 2022",FAKE
25636,Viral post claims a national ferry service is planning to shut down entirely and blame a cyberattack,World,"December 03, 2025",FAKE
25637,Leaked: a regional hospital is secretly controlled by a single family that rules the planet,Business,"July 20, 2023",FAKE
25638,Insiders reveal a leading drone manufacturer will confiscate all private property next month,Business,"April 22, 2023",FAKE
25639,Insiders reveal a national lottery commission is bribing officials to bypass safety regulations,Finance,"July 05, 2025",FAKE
25640,Viral post claims a well-known cosmetics company secretly bought out its biggest competitor to fix prices,Environment,"February 21, 2026",FAKE
25641,SHOCKING: a well-known retailer confirms that dinosaurs are still alive in a secret jungle,Education,"January 22, 2023",FAKE
25642,You won't believe it: a fast food chain is behind a wave of fake reviews online,Environment,"May 12, 2022",FAKE
25643,Viral post claims a famous fashion brand faked a celebrity's death for a publicity stunt,Finance,"November 08, 2025",FAKE
25644,Exposed: a national pizza chain was engineered in a secret lab to control the population,Crime,"October 26, 2023",FAKE
25645,Viral post claims a well-known charity is bribing officials to bypass safety regulations,Business,"June 01, 2023",FAKE
25646,BREAKING: a famous chocolate brand banned an entire subject for being 'too dangerous',Business,"October 10, 2022",FAKE
25647,You won't believe it: a leading biotech firm is training robots to replace all customer service jobs by next week,Crime,"November 11, 2025",FAKE
25648,Viral post claims a national postal service secretly owns a rival brand to fake competition,Politics,"August 10, 2023",FAKE
25649,SHOCKING: a regional water utility banned an entire subject for being 'too dangerous',Business,"October 07, 2025",FAKE
25650,You won't believe it: a famous university has been caught faking safety inspection reports,Technology,"February 04, 2025",FAKE
25651,Insiders reveal a major hotel chain is behind a string of unexplained power outages,Business,"May 24, 2025",FAKE
25652,Viral post claims a top pop star contains a backdoor giving aliens access to your data,Environment,"October 05, 2025",FAKE
25653,SHOCKING: a major cruise line is secretly controlled by a single family that rules the planet,Technology,"December 01, 2022",FAKE
25654,SHOCKING: a national candy maker is behind a string of unexplained power outages,Local,"November 23, 2025",FAKE
25655,SHOCKING: a famous talk show host secretly bought out its biggest competitor to fix prices,World,"July 07, 2026",FAKE
25656,Viral post claims a national dairy cooperative is planning to microchip every employee by next year,Finance,"February 16, 2022",FAKE
25657,Leaked: a leading electric car maker is quietly funding a private army,Science,"December 30, 2023",FAKE
25658,You won't believe it: a national pizza chain faked an entire product launch with actors,Health,"October 03, 2024",FAKE
25659,Exposed: a leading electric car maker contains a backdoor giving aliens access to your data,Health,"February 10, 2026",FAKE
25660,You won't believe it: a national gym chain found a player who is secretly 200 years old,Education,"September 15, 2022",FAKE
25661,Exposed: a leading video game studio faked an entire product launch with actors,Crime,"February 13, 2024",FAKE
25662,SHOCKING: a well-known pet food company faked an entire product launch with actors,World,"April 01, 2026",FAKE
25663,BREAKING: a professional sports league is hiding a mutant animal discovered on its property,Entertainment,"November 19, 2025",FAKE
25664,Viral post claims a famous talk show host is secretly owned by a foreign government,Entertainment,"September 07, 2022",FAKE
25665,SHOCKING: a well-known amusement park mascot is behind a string of unexplained power outages,Education,"April 21, 2024",FAKE
25666,You won't believe it: a leading pharmaceutical company is secretly funding a doomsday bunker for executives,Environment,"August 17, 2024",FAKE
25667,Leaked: a popular ride-share company is secretly owned by a foreign government,Business,"May 13, 2024",FAKE
25668,Viral post claims a well-known retailer is hiding proof that trees are actually robots,Local,"August 08, 2025",FAKE
25669,Leaked: a national bank contains a hidden mind-control chemical,Local,"July 03, 2023",FAKE
25670,You won't believe it: a famous fashion brand confirms that dinosaurs are still alive in a secret jungle,World,"June 27, 2026",FAKE
25671,Exposed: a major cruise line is secretly implanting chips in students' textbooks,Sports,"March 22, 2023",FAKE
25672,SHOCKING: a streaming service planted microchips in a recent product recall,Finance,"September 14, 2023",FAKE
25673,You won't believe it: the world's richest man is using hidden hypnosis techniques in its latest release,Education,"May 05, 2022",FAKE
25674,Leaked: a famous movie studio is being replaced by an AI system,Science,"June 19, 2022",FAKE
25675,Leaked: a major cruise line is behind a fake charity used to launder money,Finance,"July 15, 2026",FAKE
25676,You won't believe it: a well-known bookstore chain is secretly implanting chips in students' textbooks,World,"October 17, 2022",FAKE
25677,You won't believe it: a well-known cereal brand is being replaced by an AI system,Politics,"August 12, 2023",FAKE
25678,Insiders reveal a major toy manufacturer is behind a wave of fake reviews online,Technology,"January 06, 2024",FAKE
25679,BREAKING: a famous amusement chain is hiding a mutant animal discovered on its property,Politics,"December 11, 2025",FAKE
25680,Viral post claims a major sportswear brand is behind a string of unexplained power outages,Local,"August 15, 2022",FAKE
25681,SHOCKING: a regional school district faked its bankruptcy to avoid paying employees,Entertainment,"May 12, 2024",FAKE
25682,Insiders reveal a popular podcast network is training robots to replace all customer service jobs by next week,Entertainment,"March 15, 2023",FAKE
25683,SHOCKING: a well-known retailer has a secret switch that lets it shut down the internet at will,Health,"August 30, 2023",FAKE
25684,Exposed: a popular smartphone brand confirmed a secret alien collaboration on its new project,Environment,"May 19, 2023",FAKE
25685,Exposed: a large shipping company is quietly funding a private army,Environment,"April 20, 2025",FAKE
